district_id,district_name,state_name,current_coverage,sarath_coverage,proposed_coverage,current_sensors,sarath_sensors,proposed_sensors
553,Chhattisgarh_District_10,Chhattisgarh,22.018311748544946,61.55349674233403,90.71028135409117,4,6,11
554,Chhattisgarh_District_11,Chhattisgarh,34.12320635197538,54.1162644042677,81.44526534362988,3,7,8
555,Chhattisgarh_District_12,Chhattisgarh,1.5651860118078398,39.419935519201346,85.04419363526713,2,4,6
556,Chhattisgarh_District_13,Chhattisgarh,12.869815646099756,61.877895111311155,88.83116055036336,0,3,6
557,Chhattisgarh_District_14,Chhattisgarh,2.675649607647461,32.85693835962391,62.044687481896986,3,4,9
558,Chhattisgarh_District_15,Chhattisgarh,15.415113416273702,42.2624263717583,67.57081217737546,3,6,10
559,Chhattisgarh_District_16,Chhattisgarh,22.040582191650348,45.30230030602381,72.55609482509638,2,7,6
560,Chhattisgarh_District_17,Chhattisgarh,10.777495138500859,63.23112401669511,80.74391488034355,1,6,5
561,Chhattisgarh_District_18,Chhattisgarh,31.161571640192264,65.99864590820057,93.5623516322355,4,6,5
562,Chhattisgarh_District_19,Chhattisgarh,33.29409944069816,21.199420367036446,80.34021718697397,3,4,10
563,Chhattisgarh_District_20,Chhattisgarh,17.362847171896103,56.6291548575105,67.78695579687209,0,5,10
564,Chhattisgarh_District_21,Chhattisgarh,23.987370090648202,37.81532618810352,70.0545877995169,1,7,8
565,Chhattisgarh_District_22,Chhattisgarh,34.13434673344255,69.63769069799224,75.40372943546679,2,3,8
566,Chhattisgarh_District_23,Chhattisgarh,33.411998926842045,46.39004908672474,66.38229117994047,2,7,11
567,Chhattisgarh_District_24,Chhattisgarh,27.08663703995931,66.25295373712513,90.02046793931203,3,4,8
568,Chhattisgarh_District_25,Chhattisgarh,5.2008750646586055,37.620613550051786,83.1877828948654,4,6,5
569,Chhattisgarh_District_26,Chhattisgarh,33.82208001741366,36.804079056229256,90.03953735285263,4,5,5
570,Chhattisgarh_District_27,Chhattisgarh,32.71188730246727,52.61252304106254,71.31896079940606,4,6,8
571,Chhattisgarh_District_28,Chhattisgarh,35.60615968298387,48.44601031129855,91.32859870795795,4,7,11
572,Haryana_District_1,Haryana,13.438415207399498,48.523064766135604,92.6656540631187,3,4,11
573,Haryana_District_2,Haryana,23.543540043004203,62.076578325409955,66.20133853930523,1,5,8
574,Haryana_District_3,Haryana,34.274600005253085,52.00660075726368,94.0790114175684,2,2,7
575,Haryana_District_4,Haryana,23.980896948061513,37.34120232576136,83.98224257884706,1,7,11
576,Haryana_District_5,Haryana,30.91215049052337,32.83642114662705,94.14129505122105,2,5,7
577,Haryana_District_6,Haryana,37.91313854143085,46.93729068912347,76.69047357352736,4,4,10
578,Haryana_District_7,Haryana,2.566783306112894,68.14265781799473,84.67313638324372,4,2,10
579,Haryana_District_8,Haryana,36.226379183008625,56.233469468146204,91.56019934680637,0,7,10
580,Haryana_District_9,Haryana,24.261985500717206,24.788184670274447,87.59667092714669,3,4,5
581,Haryana_District_10,Haryana,4.188029384653524,67.63227239286363,99.46643587111751,1,2,11
582,Haryana_District_11,Haryana,28.74918046562087,62.51650782739776,93.19782935758737,1,3,7
583,Haryana_District_12,Haryana,37.51071224282575,33.497618657963564,70.46604798025803,4,6,8
584,Haryana_District_13,Haryana,8.632901387525752,22.357800363057116,98.07635574364804,2,5,11
585,Haryana_District_14,Haryana,6.310979949842905,61.93058478797938,65.57141781295759,2,3,9
586,Haryana_District_15,Haryana,33.27007790699194,53.07581662184503,67.46569561381028,4,3,7
587,Haryana_District_16,Haryana,0.8595202138107583,30.782860344598106,99.21933475336851,0,7,5
588,Haryana_District_17,Haryana,26.733689608527275,68.46896622004286,64.24325944553091,2,4,11
589,Haryana_District_18,Haryana,5.6543360888804095,54.884865486460015,88.08475930606281,2,7,9
590,Haryana_District_19,Haryana,7.139405718607339,47.715629918904014,86.57399195569253,1,4,7
591,Haryana_District_20,Haryana,13.061550277331936,68.72990493869146,91.59465177790135,0,6,5
592,Haryana_District_21,Haryana,20.446857186342196,67.40153154270374,89.3017698489737,1,3,9
593,Haryana_District_22,Haryana,9.768403749701445,27.592087416966752,99.10244092331997,2,2,10
594,Jammu and Kashmir_District_1,Jammu and Kashmir,21.80394601552235,47.213003385494794,84.96186876488417,3,3,5
595,Jammu and Kashmir_District_2,Jammu and Kashmir,17.217045642160894,28.99458628303705,87.74917576696083,2,7,11
596,Jammu and Kashmir_District_3,Jammu and Kashmir,30.26726297600204,48.64392659248234,86.67031475558888,4,3,5
597,Jammu and Kashmir_District_4,Jammu and Kashmir,10.7035898565353,36.61244708009804,97.79052320680077,2,6,11
598,Jammu and Kashmir_District_5,Jammu and Kashmir,12.198064534682857,37.057136678392055,86.7503470435318,3,4,8
599,Jammu and Kashmir_District_6,Jammu and Kashmir,28.877809151080346,61.01663698482309,83.122652869111,0,2,10
600,Jammu and Kashmir_District_7,Jammu and Kashmir,35.677858986685706,58.25079835554751,62.384932128209904,1,6,6
601,Jammu and Kashmir_District_8,Jammu and Kashmir,30.840324825075946,49.02227446589815,64.13367008235485,1,6,6
602,Jammu and Kashmir_District_9,Jammu and Kashmir,0.2396452898607393,40.14018709505274,88.39851449779017,0,2,11
603,Jammu and Kashmir_District_10,Jammu and Kashmir,2.8161287258694134,66.04645560666077,77.78252102284274,0,3,10
604,Jammu and Kashmir_District_11,Jammu and Kashmir,10.55783392587552,61.8109933601419,71.99987563465947,2,4,7
605,Jammu and Kashmir_District_12,Jammu and Kashmir,35.743298137827765,49.24515381454886,94.97131293863029,3,2,9
606,Jammu and Kashmir_District_13,Jammu and Kashmir,35.27796776079148,52.867114358193746,63.71431012616711,0,6,8
607,Jammu and Kashmir_District_14,Jammu and Kashmir,1.246274772695739,41.316819939327125,71.38569315399454,3,2,7
608,Jammu and Kashmir_District_15,Jammu and Kashmir,13.160087799804874,68.44644156006524,79.2370708143142,0,6,9
609,Jammu and Kashmir_District_16,Jammu and Kashmir,23.32452977448115,39.318699126249335,96.26744753740363,3,7,11
610,Jammu and Kashmir_District_17,Jammu and Kashmir,2.8963832066911355,34.416892735330535,63.938274740006996,1,4,10
611,Jammu and Kashmir_District_18,Jammu and Kashmir,39.978077392212604,69.98221965619693,95.80810829675681,4,6,7
612,Jammu and Kashmir_District_19,Jammu and Kashmir,21.390401875297606,49.79626073579199,82.57564700260366,0,5,8
613,Jammu and Kashmir_District_20,Jammu and Kashmir,33.95291105816412,34.315808573058725,75.64142836662496,1,4,8
614,Jammu and Kashmir_District_21,Jammu and Kashmir,31.48954277531719,26.199883906637798,86.33163289145465,0,6,5
615,Jammu and Kashmir_District_22,Jammu and Kashmir,35.20124525679731,40.855838799436796,79.39664957354611,1,7,9
616,Uttarakhand_District_1,Uttarakhand,21.95141404782483,60.54686669034545,66.86121716451116,2,2,8
617,Uttarakhand_District_2,Uttarakhand,33.80319349260875,67.15635814423638,66.79770749276072,1,7,11
618,Uttarakhand_District_3,Uttarakhand,38.53255173936992,20.31273204612055,75.7108945623535,2,7,11
619,Uttarakhand_District_4,Uttarakhand,8.67737059534322,67.3716958986542,79.6790603492588,2,5,5
620,Uttarakhand_District_5,Uttarakhand,31.506140685202325,51.138749658947006,67.31827166140638,2,7,6
621,Uttarakhand_District_6,Uttarakhand,1.217433054118966,46.61234844514084,79.22152883027604,2,3,8
622,Uttarakhand_District_7,Uttarakhand,0.15474256496347483,25.584047869462005,95.85834484546658,4,3,11
623,Uttarakhand_District_8,Uttarakhand,11.182050613955159,33.928397081550855,77.7781307527108,3,7,11
624,Uttarakhand_District_9,Uttarakhand,20.56897925169512,35.46722405184565,64.19286605376557,4,3,6
625,Uttarakhand_District_10,Uttarakhand,31.61619655000784,33.87901278077744,64.11102897817418,3,6,9
626,Uttarakhand_District_11,Uttarakhand,5.240886509069886,68.56945336332004,72.67700339935072,3,7,10
627,Uttarakhand_District_12,Uttarakhand,38.91953875432517,47.94862099250439,93.15759669030928,2,5,8
628,Uttarakhand_District_13,Uttarakhand,17.965810929805166,27.704489819719214,79.45719250287868,3,4,11
629,Himachal Pradesh_District_1,Himachal Pradesh,6.247306568771931,30.938886013394573,62.48206925155326,4,5,11
630,Himachal Pradesh_District_2,Himachal Pradesh,31.739493195926723,63.156339651608306,64.35532165161028,4,4,8
631,Himachal Pradesh_District_3,Himachal Pradesh,26.442637811022355,44.77910708621263,99.6974305505804,2,6,9
632,Himachal Pradesh_District_4,Himachal Pradesh,18.247384726998227,53.52164618554871,68.25272487693096,0,4,10
633,Himachal Pradesh_District_5,Himachal Pradesh,28.813603319286894,34.64073819127571,65.3582917021648,4,5,8
634,Himachal Pradesh_District_6,Himachal Pradesh,11.04815507715729,35.18810647249041,67.83245427914092,0,6,11
635,Himachal Pradesh_District_7,Himachal Pradesh,17.483381189881303,21.374949084449085,98.74492030288215,1,6,9
636,Himachal Pradesh_District_8,Himachal Pradesh,30.153419921933654,29.11140227423143,82.33427762406964,0,5,9
637,Himachal Pradesh_District_9,Himachal Pradesh,1.0636711062856241,48.431012048190524,83.66955916096634,1,2,5
638,Himachal Pradesh_District_10,Himachal Pradesh,31.270043568600492,40.71923323004869,83.93610877807356,2,4,5
639,Himachal Pradesh_District_11,Himachal Pradesh,4.510614461068081,49.76037540072926,66.96726338010419,4,7,5
640,Himachal Pradesh_District_12,Himachal Pradesh,25.00702666560285,68.98301116885153,88.48588385559763,2,6,11
641,Tripura_District_1,Tripura,30.36949774435225,26.10082824707728,91.30196009091524,0,3,11
642,Tripura_District_2,Tripura,31.726731964078567,26.667204319589608,99.25351970112669,3,5,5
643,Tripura_District_3,Tripura,3.348369488373688,29.02693218912419,77.2741868150494,3,5,11
644,Tripura_District_4,Tripura,37.76195189933424,49.82862347375571,88.9516154400466,1,5,8
645,Tripura_District_5,Tripura,20.037482894788713,42.67153726584736,80.96441072388362,0,2,10
646,Tripura_District_6,Tripura,27.160199514879157,62.730327529690335,95.78961089549642,3,4,9
647,Tripura_District_7,Tripura,32.82645226577456,63.71134701667394,74.77181171674546,4,5,9
648,Tripura_District_8,Tripura,39.24532885059209,48.340520706208956,62.20909197749278,2,2,6
649,Meghalaya_District_1,Meghalaya,2.966950568954543,25.462170233382196,71.5521068988356,0,5,5
650,Meghalaya_District_2,Meghalaya,16.88903040409898,21.21028590410635,73.73060985506645,4,4,8
651,Meghalaya_District_3,Meghalaya,7.1075907970879015,23.303420387278816,70.09369999130199,0,3,10
652,Meghalaya_District_4,Meghalaya,36.222179404387646,34.98188399718538,74.15438617454693,1,5,8
653,Meghalaya_District_5,Meghalaya,15.955590309129835,50.07651725524204,60.477794540299016,4,6,10
654,Meghalaya_District_6,Meghalaya,5.610880923521355,59.70590456248618,92.01934501636799,4,2,10
655,Meghalaya_District_7,Meghalaya,21.292024846882715,45.6777265454912,82.13631054219638,0,3,11
656,Meghalaya_District_8,Meghalaya,34.623864684941175,69.13301744891083,99.08136651802265,2,5,9
657,Meghalaya_District_9,Meghalaya,0.6523372676103678,42.521393787304966,87.84624255317362,2,7,9
658,Meghalaya_District_10,Meghalaya,24.352500192298166,47.25940523557621,99.87418153493931,1,4,7
659,Meghalaya_District_11,Meghalaya,3.9649367123569323,62.405696078630086,97.01785276624997,3,2,11
660,Manipur_District_1,Manipur,39.759762750940276,60.94456512005515,86.70769461726569,3,7,7
661,Manipur_District_2,Manipur,3.621692985916214,34.688535590632995,80.7959898369915,2,5,5
662,Manipur_District_3,Manipur,21.468074577851084,65.34232004044344,87.16412932549045,2,5,8
663,Manipur_District_4,Manipur,25.848976579398077,36.49653676695212,99.77627790971378,4,4,8
664,Manipur_District_5,Manipur,8.995232560266828,54.855455591726745,60.449574318705004,0,5,9
665,Manipur_District_6,Manipur,39.84112871351939,38.69049714348229,92.89920962606826,4,4,9
666,Manipur_District_7,Manipur,25.397423380576335,46.58027234644405,94.00335590982687,1,2,5
667,Manipur_District_8,Manipur,20.402839606802562,54.60870494423921,67.96784381787631,2,7,11
668,Manipur_District_9,Manipur,23.873446122326712,32.51272381267844,62.83029964160194,2,5,10
669,Manipur_District_10,Manipur,12.118235391981687,57.249396066939106,60.93592641427159,0,7,11
670,Manipur_District_11,Manipur,13.691453150306788,46.26988308417423,63.56117768088972,0,3,11
671,Manipur_District_12,Manipur,26.110644941291863,55.6299408490646,89.41458259957926,2,3,6
672,Manipur_District_13,Manipur,20.249174226593954,51.48880804242711,89.10676205737511,3,5,7
673,Manipur_District_14,Manipur,1.547516088791907,33.27820732587585,71.70632457914661,4,6,9
674,Manipur_District_15,Manipur,14.002305974843585,31.88385966512359,79.39392309484396,2,4,5
675,Manipur_District_16,Manipur,27.468498663353817,49.91900787308751,73.30452044298411,2,6,9
676,Nagaland_District_1,Nagaland,14.06884746753352,57.2398956812566,75.11515857958284,3,7,7
677,Nagaland_District_2,Nagaland,7.656180476635899,68.67545630147069,86.20215009887328,0,6,8
678,Nagaland_District_3,Nagaland,17.06104715672732,40.69714809900732,75.81868309574057,2,3,8
679,Nagaland_District_4,Nagaland,1.0121946314634522,47.721068669380955,85.76286999742373,2,5,10
680,Nagaland_District_5,Nagaland,10.05641718340447,26.61896991252452,73.30101099424664,3,3,6
681,Nagaland_District_6,Nagaland,10.842079712393243,43.260928830675894,79.98874804051496,0,3,7
682,Nagaland_District_7,Nagaland,38.89013267021762,44.70062849254428,76.87082738842096,2,3,10
683,Nagaland_District_8,Nagaland,10.246696772970129,46.22209064143486,88.21143028159304,2,4,10
684,Nagaland_District_9,Nagaland,22.68978190343531,45.76720139439409,60.42379221833307,0,7,6
685,Nagaland_District_10,Nagaland,37.45437488688416,50.818219505731406,71.89936494449293,1,7,11
686,Nagaland_District_11,Nagaland,11.301740284104422,43.344375363750956,84.58183913244251,2,6,5
687,Nagaland_District_12,Nagaland,34.29506083195043,24.372906670701845,64.09337210832656,2,5,10
688,Goa_District_1,Goa,16.940855613755122,39.14816500711102,78.69395626397005,3,5,5
689,Goa_District_2,Goa,15.61392967636516,52.209032260846676,61.704689932517326,4,4,9
690,Arunachal Pradesh_District_1,Arunachal Pradesh,15.378336471206651,52.776848933840995,79.84148017345815,2,6,6
691,Arunachal Pradesh_District_2,Arunachal Pradesh,15.855930537414142,25.075942796178268,86.28021975519961,1,4,8
692,Arunachal Pradesh_District_3,Arunachal Pradesh,37.3038692116659,26.10674266074095,83.029410474479,3,4,9
693,Arunachal Pradesh_District_4,Arunachal Pradesh,21.78782457433966,60.82270168675039,74.3575940742717,3,4,11
694,Arunachal Pradesh_District_5,Arunachal Pradesh,22.052996671462388,38.03736924801619,62.2844501169797,2,4,6
695,Arunachal Pradesh_District_6,Arunachal Pradesh,0.5734398952577724,59.33730268256467,89.22355944471599,0,4,11
696,Arunachal Pradesh_District_7,Arunachal Pradesh,23.246557512220765,32.312373476241795,83.62056610643259,4,7,7
697,Arunachal Pradesh_District_8,Arunachal Pradesh,28.020906507823675,49.78308778786544,87.81986939565071,4,2,7
698,Arunachal Pradesh_District_9,Arunachal Pradesh,23.029636161129922,60.75478907307466,77.06982558767123,4,7,8
699,Arunachal Pradesh_District_10,Arunachal Pradesh,8.744505746263824,41.082730524653435,71.07285192690625,1,7,10
700,Arunachal Pradesh_District_11,Arunachal Pradesh,17.09194149162016,67.96226354357063,85.62036558962635,4,3,7
701,Arunachal Pradesh_District_12,Arunachal Pradesh,12.012455325298767,48.11650210259414,77.24111262775966,2,5,9
702,Arunachal Pradesh_District_13,Arunachal Pradesh,24.614339005693722,31.194861461825173,97.98469182466079,0,2,7
703,Arunachal Pradesh_District_14,Arunachal Pradesh,9.21114762255533,50.935643172725996,83.78090848666909,1,7,7
704,Arunachal Pradesh_District_15,Arunachal Pradesh,0.22458006411469889,36.408517497596016,93.77351259354799,1,2,7
705,Arunachal Pradesh_District_16,Arunachal Pradesh,11.346152292861111,41.270037796582216,92.9478268951617,2,2,8
706,Arunachal Pradesh_District_17,Arunachal Pradesh,37.93283245802313,44.78629978596244,73.98225517842889,4,4,10
707,Arunachal Pradesh_District_18,Arunachal Pradesh,22.963176843250302,51.02252559125756,80.85922085729815,4,6,9
708,Arunachal Pradesh_District_19,Arunachal Pradesh,36.14261592144624,31.95346705265325,71.24786998845627,3,7,10
709,Arunachal Pradesh_District_20,Arunachal Pradesh,11.355012740275615,36.29953256612039,78.78980164654621,2,7,10
710,Arunachal Pradesh_District_21,Arunachal Pradesh,33.20438911964027,51.344488354379074,65.2689225484342,4,6,5
711,Arunachal Pradesh_District_22,Arunachal Pradesh,26.872992993991538,40.78116191207184,79.53917824447012,2,6,8
712,Arunachal Pradesh_District_23,Arunachal Pradesh,9.42726438380054,33.04421516964234,90.90289690107704,0,2,9
713,Arunachal Pradesh_District_24,Arunachal Pradesh,12.03764410219442,57.08548389407233,94.2539440019035,0,4,6
714,Arunachal Pradesh_District_25,Arunachal Pradesh,1.2403422776821316,68.34240092374768,67.71921876836697,0,2,8
715,Mizoram_District_1,Mizoram,9.648152203631057,26.28978840579155,66.53894904861168,0,7,7
716,Mizoram_District_2,Mizoram,8.300936794309983,21.974252580453033,60.12941582499312,0,6,5
717,Mizoram_District_3,Mizoram,22.291110481361503,29.147622107895465,84.42885421984006,0,7,5
718,Mizoram_District_4,Mizoram,28.589697312924336,31.190118815348665,99.1813351080246,4,3,6
719,Mizoram_District_5,Mizoram,18.75304451266495,62.2212588936112,81.1283724697318,2,3,5
720,Mizoram_District_6,Mizoram,15.99757118328668,46.93571296458684,98.4320732809906,1,5,7
721,Mizoram_District_7,Mizoram,30.422266699942035,23.44122974870771,68.34546983831436,2,2,5
722,Mizoram_District_8,Mizoram,9.492351129042213,29.89448121402609,74.3607532787938,4,2,7
723,Mizoram_District_9,Mizoram,38.57647167863915,28.314257159343,84.20138883365559,2,6,9
724,Mizoram_District_10,Mizoram,17.38649085982075,49.633828371159886,71.04953303881929,3,3,5
725,Mizoram_District_11,Mizoram,32.27404160016321,62.12756734401561,96.37903713537385,4,7,11
726,Sikkim_District_1,Sikkim,1.7281971208603109,56.39779607997929,71.34907537129034,2,7,10
727,Sikkim_District_2,Sikkim,31.868376533065547,43.079629831734195,90.44762101399776,0,7,10
728,Sikkim_District_3,Sikkim,5.491857664710271,65.87373298177829,71.98426569588827,1,3,8
729,Sikkim_District_4,Sikkim,4.320372234953096,56.92803535954112,63.981161764663945,4,2,9
730,Sikkim_District_5,Sikkim,28.31924144585227,21.47115882285535,66.61984359913134,4,2,7
731,Sikkim_District_6,Sikkim,14.191392755180035,60.94481479962485,63.88005468418331,3,2,8
